service,course_id,group_id,person_id,name,email
Code,1,1,a0808547,Jussea Sebarliva,jussea.sebarliva@univie.ac.at
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at
Code,1,1,a0821707,Jakod Wilto,jakod.wilto@unet.univie.ac.at
Code,1,1,a0825528,Clifto Astoren,clifto.astoren@nitschinger.at
Code,1,1,a0826379,Arsh Jarodiel,arsh.jarodiel@unet.univie.ac.at
Code,1,1,a0840462,Tyrolt Elinethy,tyrolt.elinethy@gmx.at
Code,1,1,a0848375,Ton Talon,ton.talon@unet.univie.ac.at
Code,1,1,a0848645,Tronto Huarl,tronto.huarl@unet.univie.ac.at
Code,1,1,a0849296,Lazeki Jermo,lazeki.jermo@unet.univie.ac.at
Code,1,1,a0849311,Aliang Arleon,aliang.arleon@yahoo.de
Code,1,1,a0849485,Son Hartophea,son.hartophea@unet.univie.ac.at
Code,1,1,a0867886,Frett Waricton,frett.waricton@unet.univie.ac.at
Code,1,1,a0867890,Essiag Keego,essiag.keego@hotmail.de
Code,1,1,a0867923,Abrist Haylouger,abrist.haylouger@gmail.com
Code,1,1,a0868098,Mathol Zangel,mathol.zangel@unet.univie.ac.at
Code,1,1,a0900078,Liel Lesto,liel.lesto@unet.univie.ac.at
Code,1,1,a0900364,Spedwa Andrillie,spedwa.andrillie@hotmail.com
Code,1,1,a0900767,Jimoin Edwiliez,jimoin.edwiliez@gmail.com
Code,1,1,a0901130,Blanig Jarwinion,blanig.jarwinion@gmail.com
Code,1,1,a0901416,Drifto Dwarisess,drifto.dwarisess@unet.univie.ac.at
Code,1,1,a0902337,Matt Eughn,matt.eughn@unet.univie.ac.at
Code,1,1,a0902776,Javon Lonalexto,javon.lonalexto@unet.univie.ac.at
Code,1,1,a0903622,Guan Netthy,guan.netthy@unet.univie.ac.at
Code,1,1,a0904370,Narry Colawyan,narry.colawyan@msn.com
Code,1,1,a0906419,Javier Korgerton,javier.korgerton@unet.univie.ac.at
Code,1,1,a0907112,Dulist Clandy,dulist.clandy@unet.univie.ac.at
Code,1,1,a0907843,Dawn Lucal,dawn.lucal@unet.univie.ac.at
Code,1,1,a0908037,Darisc Pathandri,darisc.pathandri@gmx.net
Code,1,1,a0908233,Omiahu Regavielv,omiahu.regavielv@unet.univie.ac.at
Code,1,1,a0909232,Nal Aymus,nal.aymus@unet.univie.ac.at
Code,1,1,a0909510,Mart Clian,mart.clian@unet.univie.ac.at
Code,1,1,a0909811,Gio Abdiel,gio.abdiel@unet.univie.ac.at
Code,1,1,a0947209,Kolmed Tephal,kolmed.tephal@unet.univie.ac.at
Code,1,1,a0947423,Ruz Niemir,ruz.niemir@unet.univie.ac.at
Code,1,1,a0948108,Braunt Abarre,braunt.abarre@unet.univie.ac.at
Code,1,1,a0948571,Lanisa Cotavyn,lanisa.cotavyn@unet.univie.ac.at
Code,1,1,a0949607,Easpey Ristylonn,easpey.ristylonn@gmx.net
Code,1,1,a0967995,Kaden Brodylan,kaden.brodylan@unet.univie.ac.at
Code,1,1,a0968843,Lon Classawn,lon.classawn@unet.univie.ac.at
Code,1,1,a6750338,Gus Carrick,gus.carrick@unet.univie.ac.at
Code,1,1,a7904809,Roland Chaus,roland.chaus@nielsen.com
Code,1,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at
Code,1,1,a8631408,Jose Charry,jose.charry@a1.net
Code,1,1,a8708935,Quista Riscoland,quista.riscoland@univie.ac.at
Code,1,1,a9601577,Ando Juncen,ando.juncen@unet.univie.ac.at
Code,1,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at
Code,1,1,a9906269,Fre Neagge,fre.neagge@unet.univie.ac.at
Code,1,1,a9913255,Den Shadennie,den.shadennie@gmx.at
Code,1,1,a9999970,Aseb Mityro,aseb.mityro@univie.ac.at
Code,1,1,ref000,Erso Kayden,erso.kayden
Code,1,1,ref100,Fin Zacolatre,fin.zacolatre
Code,1,1,ref202,Quin Cobillis,quin.cobillis
Code,1,1,ref301,Vin Rilashas,vin.rilashas
Code,1,1,ref302,Ger Hawyaner,ger.hawyaner
Code,1,1,ref304,Jamain Standyn,jamain.standyn
Code,1,1,ref305,Romir Jerie,romir.jerie
Code,1,1,ref306,Alant Johnny,alant.johnny
Code,1,1,ref307,Zionto Ruberryso,zionto.ruberryso
Code,1,1,ref401,Clason Marrenny,clason.marrenny
Code,1,1,ref402,Frey Arliustia,frey.arliustia
Code,1,1,ref403,Jeff Corgiondo,jeff.corgiondo
Code,1,1,ref404,Eze Johaldema,eze.johaldema
Code,1,1,ref405,Alex Duanolen,alex.duanolen
Code,1,1,ref406,Jullio Raynaldon,jullio.raynaldon
Code,1,1,ref407,Sey Lenton,sey.lenton
Code,1,1,ref408,Fren Jovaler,fren.jovaler
Code,1,1,ref501,Kyleni Rakelikha,kyleni.rakelikha
Code,1,1,ref503,Dah Graven,dah.graven
Code,1,1,ref504,Jagarr Roccolden,jagarr.roccolden
Code,1,1,ref505,Nichaw Johnalfre,nichaw.johnalfre
Code,1,1,ref507,Carie Blanden,carie.blanden
Code,1,1,ref601,Ken Clarrige,ken.clarrige
Code,1,1,ref603,Treyst Aleshanna,treyst.aleshanna
Code,1,1,ref604,Brane Maunter,brane.maunter
Code,1,1,ref605,Ron Dolmek,ron.dolmek
Code,1,1,ref607,Tyadon Rowalphie,tyadon.rowalphie
Code,1,1,ref608,Laseba Carliseo,laseba.carliseo
Code,3,,,,
Code,3,,person001,Conan der Barbar,conan.der.barbar@univie.ac.at
Code,3,,person002,Justed Darlon,justed.darlon@univie.ac.at
Code,3,,person003,Bre Ibrethuan,bre.ibrethuan@univie.ac.at
Code,3,,person004,Gar Richamin,gar.richamin@univie.ac.at
Code,3,,person005,Jadeam Decton,jadeam.decton@univie.ac.at
Code,3,,person006,Ley Broberanc,ley.broberanc@univie.ac.at
Code,3,,person007,Jace Jonny,jace.jonny@univie.ac.at
Code,3,,person008,Mister Anderson,mister.anderson@univie.ac.at
Code,3,,person009,Chrige Diemenik,chrige.diemenik@univie.ac.at
Code,3,,someone001,Corian Maseonny,corian.maseonny@unet.univie.ac.at
Code,3,,someone002,Tus Kermarc,tus.kermarc@unet.univie.ac.at
Code,3,,someone003,Ruber Joelly,ruber.joelly@gmx.at
Code,3,,someone004,Die Emitylewa,die.emitylewa@gmx.net
Code,3,,someone005,Marian Danlexan,marian.danlexan
Code,3,1,a0025281,Parlo Samrohamo,parlo.samrohamo@student.tuwien.ac.at
Code,3,1,a0025296,Den Jamose,den.jamose@student.tuwien.ac.at
Code,3,1,a0101143,Joandr Gelin,joandr.gelin@unet.univie.ac.at
Code,3,1,a0127319,Brunda Dason,brunda.dason@yahoo.de
Code,3,1,a0140418,Den Rudyn,den.rudyn@hotmail.com
Code,3,1,a0207445,Bencio Jarculy,bencio.jarculy@unet.univie.ac.at
Code,3,1,a0208319,Giasha Oscondred,giasha.oscondred@unet.univie.ac.at
Code,3,1,a0300450,Jer Lairvion,jer.lairvion@unet.univie.ac.at
Code,3,1,a0301725,Keryde Colack,keryde.colack@unet.univie.ac.at
Code,3,1,a0302810,Tyred Tuany,tyred.tuany@o-z.at
Code,3,1,a0306694,Zai Dienry,zai.dienry@unet.univie.ac.at
Code,3,1,a0325144,Maldon Raymonson,maldon.raymonson@unet.univie.ac.at
Code,3,1,a0327157,Callan Lenyontwa,callan.lenyontwa@gmx.at
Code,3,1,a0347735,Richri Ronzo,richri.ronzo@unet.univie.ac.at
Code,3,1,a0348272,Rayleb Darlto,rayleb.darlto@unet.univie.ac.at
Code,3,1,a0348292,Rael Charya,rael.charya@unet.univie.ac.at
Code,3,1,a0349293,Jonike Charlogan,jonike.charlogan@unet.univie.ac.at
Code,3,1,a0361271,Sticar Jefabian,sticar.jefabian@unet.univie.ac.at
Code,3,1,a0400378,Ric Blarc,ric.blarc@unet.univie.ac.at
Code,3,1,a0411615,Guie Kustonehe,guie.kustonehe@unet.univie.ac.at
Code,3,1,a0411651,Keam Jaistin,keam.jaistin@gmail.com
Code,3,1,a0427401,Nar Chanuelin,nar.chanuelin@unet.univie.ac.at
Code,3,1,a0448711,Omario Karmo,omario.karmo@unet.univie.ac.at
Code,3,1,a0500549,Jamir Justo,jamir.justo@unet.univie.ac.at
Code,3,1,a0504661,Sane Zavon,sane.zavon@unet.univie.ac.at
Code,3,1,a0506883,Jashan Jadie,jashan.jadie@unet.univie.ac.at
Code,3,1,a0525137,Auberl Jahil,auberl.jahil@unet.univie.ac.at
Code,3,1,a0547047,Maxim Calvick,maxim.calvick@unet.univie.ac.at
Code,3,1,a0547157,Jonze Jeffin,jonze.jeffin@unet.univie.ac.at
Code,3,1,a0548657,Bren Stianuel,bren.stianuel@unet.univie.ac.at
Code,3,1,a0548944,Mon Jordall,mon.jordall@unet.univie.ac.at
Code,3,1,a0600689,Walen Omike,walen.omike@unet.univie.ac.at
Code,3,1,a0601848,Stin Dever,stin.dever@gmail.com
Code,3,1,a0602891,Duanto Darianue,duanto.darianue@unet.univie.ac.at
Code,3,1,a0603648,Kielip Bradamick,kielip.bradamick@unet.univie.ac.at
Code,3,1,a0605491,Sage Joelogeon,sage.joelogeon@unet.univie.ac.at
Code,3,1,a0605890,Fin Chriel,fin.chriel@unet.univie.ac.at
Code,3,1,a0606050,Maryst Scaspet,maryst.scaspet@unet.univie.ac.at
Code,3,1,a0606549,Raxim Milejaqui,raxim.milejaqui@networld.at
Code,3,1,a0607870,Rylaig Adesonolf,rylaig.adesonolf@gmail.com
Code,3,1,a0608497,Duand Tredgan,duand.tredgan@unet.univie.ac.at
Code,3,1,a0609887,Styro Rogenten,styro.rogenten@unet.univie.ac.at
Code,3,1,a0626238,Bramil Aheimon,bramil.aheimon@unet.univie.ac.at
Code,3,1,a0627554,Joelvi Stisteree,joelvi.stisteree@gmail.com
Code,3,1,a0628166,Aurin Berne,aurin.berne@unet.univie.ac.at
Code,3,1,a0642127,Javion Izacham,javion.izacham@unet.univie.ac.at
Code,3,1,a0647160,Len Zairvis,len.zairvis@aon.at
Code,3,1,a0648613,Lathar Nales,lathar.nales@unet.univie.ac.at
Code,3,1,a0648931,Cad Oreemigua,cad.oreemigua@unet.univie.ac.at
Code,3,1,a0660063,Rodylo Effelvart,rodylo.effelvart@unet.univie.ac.at
Code,3,1,a0701275,Toshay Walbelija,toshay.walbelija@unet.univie.ac.at
Code,3,1,a0701571,Jerne Tylee,jerne.tylee@gmx.at
Code,3,1,a0703936,Wardor Dalewalva,wardor.dalewalva@unet.univie.ac.at
Code,3,1,a0707445,Brayto Adlese,brayto.adlese@msn.com
Code,3,1,a0707489,Kevona Jonack,kevona.jonack@yahoo.com
Code,3,1,a0707935,Ryad Ellian,ryad.ellian@unet.univie.ac.at
Code,3,1,a0708004,Joan Quelm,joan.quelm@yahoo.com
Code,3,1,a0708589,Ric Daque,ric.daque@gmail.com
Code,3,1,a0708627,Trick Marichand,trick.marichand@unet.univie.ac.at
Code,3,1,a0709904,Marria Carjulive,marria.carjulive@yahoo.com
Code,3,1,a0725454,Jovane Laytoremy,jovane.laytoremy@gmx.at
Code,3,1,a0726319,Sher Jaideshad,sher.jaideshad@unet.univie.ac.at
Code,3,1,a0727137,Wileja Osusto,wileja.osusto@unet.univie.ac.at
Code,3,1,a0727356,Brylo Trichael,brylo.trichael@unet.univie.ac.at
Code,3,1,a0727938,Nan Tavin,nan.tavin@unet.univie.ac.at
Code,3,1,a0728029,Jes Liffidayt,jes.liffidayt@hotmail.com
Code,3,1,a0728269,Den Randres,den.randres@unet.univie.ac.at
Code,3,1,a0728417,Carlog Rincerryd,carlog.rincerryd@unet.univie.ac.at
Code,3,1,a0752758,Chriam Tithy,chriam.tithy@unet.univie.ac.at
Code,3,1,a0800120,Lame Jahaylew,lame.jahaylew@unet.univie.ac.at
Code,3,1,a0800744,Joello Riston,joello.riston@hotmail.com
Code,3,1,a0800759,Krick Larry,krick.larry@gmx.at
Code,3,1,a0802983,Branda Rogavoryd,branda.rogavoryd@unet.univie.ac.at
Code,3,1,a0803000,Coldec Joaquell,coldec.joaquell@unet.univie.ac.at
Code,3,1,a0804792,Terigo Rogar,terigo.rogar@unet.univie.ac.at
Code,3,1,a0805570,Larce Risan,larce.risan@unet.univie.ac.at
Code,3,1,a0805991,Alogen Leodo,alogen.leodo@hotmail.com
Code,3,1,a0806719,Dery Nathul,dery.nathul@unet.univie.ac.at
Code,3,1,a0807815,Jany Jovany,jany.jovany@unet.univie.ac.at
Code,3,1,a0808364,Derift Seffrett,derift.seffrett@unet.univie.ac.at
Code,3,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at
Code,3,1,a0808547,Jussea Sebarliva,jussea.sebarliva@univie.ac.at
Code,3,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at
Code,3,1,a0821707,Jakod Wilto,jakod.wilto@unet.univie.ac.at
Code,3,1,a0825528,Clifto Astoren,clifto.astoren@nitschinger.at
Code,3,1,a0826379,Arsh Jarodiel,arsh.jarodiel@unet.univie.ac.at
Code,3,1,a0840462,Tyrolt Elinethy,tyrolt.elinethy@gmx.at
Code,3,1,a0848375,Ton Talon,ton.talon@unet.univie.ac.at
Code,3,1,a0848645,Tronto Huarl,tronto.huarl@unet.univie.ac.at
Code,3,1,a0849296,Lazeki Jermo,lazeki.jermo@unet.univie.ac.at
Code,3,1,a0849311,Aliang Arleon,aliang.arleon@yahoo.de
Code,3,1,a0849485,Son Hartophea,son.hartophea@unet.univie.ac.at
Code,3,1,a0867886,Frett Waricton,frett.waricton@unet.univie.ac.at
Code,3,1,a0867890,Essiag Keego,essiag.keego@hotmail.de
Code,3,1,a0867923,Abrist Haylouger,abrist.haylouger@gmail.com
Code,3,1,a0868098,Mathol Zangel,mathol.zangel@unet.univie.ac.at
Code,3,1,a0900078,Liel Lesto,liel.lesto@unet.univie.ac.at
Code,3,1,a0900364,Spedwa Andrillie,spedwa.andrillie@hotmail.com
Code,3,1,a0900767,Jimoin Edwiliez,jimoin.edwiliez@gmail.com
Code,3,1,a0901130,Blanig Jarwinion,blanig.jarwinion@gmail.com
Code,3,1,a0901416,Drifto Dwarisess,drifto.dwarisess@unet.univie.ac.at
Code,3,1,a0902337,Matt Eughn,matt.eughn@unet.univie.ac.at
Code,3,1,a0902776,Javon Lonalexto,javon.lonalexto@unet.univie.ac.at
Code,3,1,a0903622,Guan Netthy,guan.netthy@unet.univie.ac.at
Code,3,1,a0904370,Narry Colawyan,narry.colawyan@msn.com
Code,3,1,a0906419,Javier Korgerton,javier.korgerton@unet.univie.ac.at
Code,3,1,a0907112,Dulist Clandy,dulist.clandy@unet.univie.ac.at
Code,3,1,a0907843,Dawn Lucal,dawn.lucal@unet.univie.ac.at
Code,3,1,a0908037,Darisc Pathandri,darisc.pathandri@gmx.net
Code,3,1,a0908233,Omiahu Regavielv,omiahu.regavielv@unet.univie.ac.at
Code,3,1,a0909232,Nal Aymus,nal.aymus@unet.univie.ac.at
Code,3,1,a0909510,Mart Clian,mart.clian@unet.univie.ac.at
Code,3,1,a0909811,Gio Abdiel,gio.abdiel@unet.univie.ac.at
Code,3,1,a0947209,Kolmed Tephal,kolmed.tephal@unet.univie.ac.at
Code,3,1,a0947423,Ruz Niemir,ruz.niemir@unet.univie.ac.at
Code,3,1,a0948108,Braunt Abarre,braunt.abarre@unet.univie.ac.at
Code,3,1,a0948571,Lanisa Cotavyn,lanisa.cotavyn@unet.univie.ac.at
Code,3,1,a0949607,Easpey Ristylonn,easpey.ristylonn@gmx.net
Code,3,1,a0967995,Kaden Brodylan,kaden.brodylan@unet.univie.ac.at
Code,3,1,a0968843,Lon Classawn,lon.classawn@unet.univie.ac.at
Code,3,1,a6750338,Gus Carrick,gus.carrick@unet.univie.ac.at
Code,3,1,a7904809,Roland Chaus,roland.chaus@nielsen.com
Code,3,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at
Code,3,1,a8631408,Jose Charry,jose.charry@a1.net
Code,3,1,a8708935,Quista Riscoland,quista.riscoland@univie.ac.at
Code,3,1,a9601577,Ando Juncen,ando.juncen@unet.univie.ac.at
Code,3,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at
Code,3,1,a9906269,Fre Neagge,fre.neagge@unet.univie.ac.at
Code,3,1,a9913255,Den Shadennie,den.shadennie@gmx.at
Code,3,1,a9999970,Aseb Mityro,aseb.mityro@univie.ac.at
Code,3,1,ref000,Erso Kayden,erso.kayden
Code,3,1,ref100,Fin Zacolatre,fin.zacolatre
Code,3,1,ref202,Quin Cobillis,quin.cobillis
Code,3,1,ref301,Vin Rilashas,vin.rilashas
Code,3,1,ref302,Ger Hawyaner,ger.hawyaner
Code,3,1,ref304,Jamain Standyn,jamain.standyn
Code,3,1,ref305,Romir Jerie,romir.jerie
Code,3,1,ref306,Alant Johnny,alant.johnny
Code,3,1,ref307,Zionto Ruberryso,zionto.ruberryso
Code,3,1,ref401,Clason Marrenny,clason.marrenny
Code,3,1,ref402,Frey Arliustia,frey.arliustia
Code,3,1,ref403,Jeff Corgiondo,jeff.corgiondo
Code,3,1,ref404,Eze Johaldema,eze.johaldema
Code,3,1,ref405,Alex Duanolen,alex.duanolen
Code,3,1,ref406,Jullio Raynaldon,jullio.raynaldon
Code,3,1,ref407,Sey Lenton,sey.lenton
Code,3,1,ref408,Fren Jovaler,fren.jovaler
Code,3,1,ref501,Kyleni Rakelikha,kyleni.rakelikha
Code,3,1,ref503,Dah Graven,dah.graven
Code,3,1,ref504,Jagarr Roccolden,jagarr.roccolden
Code,3,1,ref505,Nichaw Johnalfre,nichaw.johnalfre
Code,3,1,ref507,Carie Blanden,carie.blanden
Code,3,1,ref601,Ken Clarrige,ken.clarrige
Code,3,1,ref603,Treyst Aleshanna,treyst.aleshanna
Code,3,1,ref604,Brane Maunter,brane.maunter
Code,3,1,ref605,Ron Dolmek,ron.dolmek
Code,3,1,ref607,Tyadon Rowalphie,tyadon.rowalphie
Code,3,1,ref608,Laseba Carliseo,laseba.carliseo
Code,5,,,,
Code,5,,person001,Conan der Barbar,conan.der.barbar@univie.ac.at
Code,5,,person002,Justed Darlon,justed.darlon@univie.ac.at
Code,5,,person003,Bre Ibrethuan,bre.ibrethuan@univie.ac.at
Code,5,,person004,Gar Richamin,gar.richamin@univie.ac.at
Code,5,,person005,Jadeam Decton,jadeam.decton@univie.ac.at
Code,5,,person006,Ley Broberanc,ley.broberanc@univie.ac.at
Code,5,,person007,Jace Jonny,jace.jonny@univie.ac.at
Code,5,,person008,Mister Anderson,mister.anderson@univie.ac.at
Code,5,,person009,Chrige Diemenik,chrige.diemenik@univie.ac.at
Code,5,,someone001,Corian Maseonny,corian.maseonny@unet.univie.ac.at
Code,5,,someone002,Tus Kermarc,tus.kermarc@unet.univie.ac.at
Code,5,,someone003,Ruber Joelly,ruber.joelly@gmx.at
Code,5,,someone004,Die Emitylewa,die.emitylewa@gmx.net
Code,5,,someone005,Marian Danlexan,marian.danlexan
Code,5,1,a0025281,Parlo Samrohamo,parlo.samrohamo@student.tuwien.ac.at
Code,5,1,a0025296,Den Jamose,den.jamose@student.tuwien.ac.at
Code,5,1,a0101143,Joandr Gelin,joandr.gelin@unet.univie.ac.at
Code,5,1,a0127319,Brunda Dason,brunda.dason@yahoo.de
Code,5,1,a0140418,Den Rudyn,den.rudyn@hotmail.com
Code,5,1,a0207445,Bencio Jarculy,bencio.jarculy@unet.univie.ac.at
Code,5,1,a0208319,Giasha Oscondred,giasha.oscondred@unet.univie.ac.at
Code,5,1,a0300450,Jer Lairvion,jer.lairvion@unet.univie.ac.at
Code,5,1,a0301725,Keryde Colack,keryde.colack@unet.univie.ac.at
Code,5,1,a0302810,Tyred Tuany,tyred.tuany@o-z.at
Code,5,1,a0306694,Zai Dienry,zai.dienry@unet.univie.ac.at
Code,5,1,a0325144,Maldon Raymonson,maldon.raymonson@unet.univie.ac.at
Code,5,1,a0327157,Callan Lenyontwa,callan.lenyontwa@gmx.at
Code,5,1,a0347735,Richri Ronzo,richri.ronzo@unet.univie.ac.at
Code,5,1,a0348272,Rayleb Darlto,rayleb.darlto@unet.univie.ac.at
Code,5,1,a0348292,Rael Charya,rael.charya@unet.univie.ac.at
Code,5,1,a0349293,Jonike Charlogan,jonike.charlogan@unet.univie.ac.at
Code,5,1,a0361271,Sticar Jefabian,sticar.jefabian@unet.univie.ac.at
Code,5,1,a0400378,Ric Blarc,ric.blarc@unet.univie.ac.at
Code,5,1,a0411615,Guie Kustonehe,guie.kustonehe@unet.univie.ac.at
